"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2020-07-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966,"bereinigt"
"2020-07-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.28,"bereinigt"
"2020-07-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",26.14,"bereinigt"
"2020-07-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",20.23,"bereinigt"
"2020-07-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.79,"bereinigt"
"2020-07-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",246.95,"bereinigt"
"2020-07-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.44,"bereinigt"
"2020-07-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",26.23,"bereinigt"
"2020-07-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",17.68,"bereinigt"
"2020-07-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.19,"bereinigt"
"2020-07-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.22,"bereinigt"
"2020-07-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",25.92,"bereinigt"
"2020-07-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",21.52,"bereinigt"
"2020-07-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.91,"bereinigt"
"2020-07-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.68,"bereinigt"
"2020-07-29T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.29,"bereinigt"
"2020-07-29T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-29T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.47,"bereinigt"
"2020-07-29T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",289.19,"bereinigt"
"2020-07-29T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.33,"bereinigt"
"2020-07-29T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.49,"bereinigt"
"2020-07-29T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-29T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.94,"bereinigt"
"2020-07-29T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.3,"bereinigt"
"2020-07-29T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24,"bereinigt"
"2020-07-29T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-29T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.56,"bereinigt"
"2020-07-29T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.71,"bereinigt"
"2020-07-30T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.55,"bereinigt"
"2020-07-30T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-30T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.43,"bereinigt"
"2020-07-30T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",308.34,"bereinigt"
"2020-07-30T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.77,"bereinigt"
"2020-07-30T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.79,"bereinigt"
"2020-07-30T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-30T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.87,"bereinigt"
"2020-07-30T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.94,"bereinigt"
"2020-07-30T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",25.21,"bereinigt"
"2020-07-30T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-30T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.51,"bereinigt"
"2020-07-30T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.72,"bereinigt"
"2020-07-31T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",28.18,"bereinigt"
"2020-07-31T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-31T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.6,"bereinigt"
"2020-07-31T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",297.53,"bereinigt"
"2020-07-31T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",34.41,"bereinigt"
"2020-07-31T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",28.2,"bereinigt"
"2020-07-31T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-31T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.02,"bereinigt"
"2020-07-31T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",34.68,"bereinigt"
"2020-07-31T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",28.13,"bereinigt"
"2020-07-31T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-07-31T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.66,"bereinigt"
"2020-07-31T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",35.01,"bereinigt"
"2020-08-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",26.64,"bereinigt"
"2020-08-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",48.52,"bereinigt"
"2020-08-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.59,"bereinigt"
"2020-08-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",190.53,"bereinigt"
"2020-08-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.46,"bereinigt"
"2020-08-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",26.75,"bereinigt"
"2020-08-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",43.98,"bereinigt"
"2020-08-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.02,"bereinigt"
"2020-08-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.73,"bereinigt"
"2020-08-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",26.56,"bereinigt"
"2020-08-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",51.53,"bereinigt"
"2020-08-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.7,"bereinigt"
"2020-08-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.36,"bereinigt"
"2020-08-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.07,"bereinigt"
"2020-08-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",303.53,"bereinigt"
"2020-08-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.23,"bereinigt"
"2020-08-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",131.67,"bereinigt"
"2020-08-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.66,"bereinigt"
"2020-08-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.47,"bereinigt"
"2020-08-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",244.67,"bereinigt"
"2020-08-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.74,"bereinigt"
"2020-08-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",24.91,"bereinigt"
"2020-08-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.68,"bereinigt"
"2020-08-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",268.77,"bereinigt"
"2020-08-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.41,"bereinigt"
"2020-08-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.74,"bereinigt"
"2020-08-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.11,"bereinigt"
"2020-08-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",653.85,"bereinigt"
"2020-08-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.36,"bereinigt"
"2020-08-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",62.5,"bereinigt"
"2020-08-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",19.59,"bereinigt"
"2020-08-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",17.59,"bereinigt"
"2020-08-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",541.5,"bereinigt"
"2020-08-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.89,"bereinigt"
"2020-08-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",20.13,"bereinigt"
"2020-08-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",16.88,"bereinigt"
"2020-08-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",620.67,"bereinigt"
"2020-08-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.57,"bereinigt"
"2020-08-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",19.66,"bereinigt"
"2020-08-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",14.84,"bereinigt"
"2020-08-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",638.4,"bereinigt"
"2020-08-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.94,"bereinigt"
"2020-08-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",88.72,"bereinigt"
"2020-08-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.41,"bereinigt"
"2020-08-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",15.5,"bereinigt"
"2020-08-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",440.37,"bereinigt"
"2020-08-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.5,"bereinigt"
"2020-08-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17,"bereinigt"
"2020-08-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",14.67,"bereinigt"
"2020-08-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",575.18,"bereinigt"
"2020-08-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.12,"bereinigt"
"2020-08-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.27,"bereinigt"
"2020-08-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",17.8,"bereinigt"
"2020-08-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.65,"bereinigt"
"2020-08-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",299.19,"bereinigt"
"2020-08-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",23.02,"bereinigt"
"2020-08-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",18.28,"bereinigt"
"2020-08-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.22,"bereinigt"
"2020-08-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",23.21,"bereinigt"
"2020-08-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",17.52,"bereinigt"
"2020-08-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.85,"bereinigt"
"2020-08-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",23.27,"bereinigt"
"2020-08-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.95,"bereinigt"
"2020-08-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.92,"bereinigt"
"2020-08-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",307.43,"bereinigt"
"2020-08-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.25,"bereinigt"
"2020-08-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.29,"bereinigt"
"2020-08-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.45,"bereinigt"
"2020-08-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.66,"bereinigt"
"2020-08-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.52,"bereinigt"
"2020-08-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.07,"bereinigt"
"2020-08-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.47,"bereinigt"
"2020-08-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.75,"bereinigt"
"2020-08-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",969.52,"bereinigt"
"2020-08-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",299.8,"bereinigt"
"2020-08-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.28,"bereinigt"
"2020-08-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.84,"bereinigt"
"2020-08-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",971.92,"bereinigt"
"2020-08-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",29.76,"bereinigt"
"2020-08-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.42,"bereinigt"
"2020-08-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",969.58,"bereinigt"
"2020-08-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.66,"bereinigt"
"2020-08-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.72,"bereinigt"
"2020-08-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.08,"bereinigt"
"2020-08-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",298.43,"bereinigt"
"2020-08-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.63,"bereinigt"
"2020-08-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.8,"bereinigt"
"2020-08-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.46,"bereinigt"
"2020-08-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.1,"bereinigt"
"2020-08-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.48,"bereinigt"
"2020-08-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.11,"bereinigt"
"2020-08-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",29.92,"bereinigt"
"2020-08-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.1,"bereinigt"
"2020-08-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.66,"bereinigt"
"2020-08-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",296.25,"bereinigt"
"2020-08-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.29,"bereinigt"
"2020-08-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.96,"bereinigt"
"2020-08-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.11,"bereinigt"
"2020-08-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.61,"bereinigt"
"2020-08-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.69,"bereinigt"
"2020-08-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.74,"bereinigt"
"2020-08-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.63,"bereinigt"
"2020-08-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.3,"bereinigt"
"2020-08-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.07,"bereinigt"
"2020-08-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",254.55,"bereinigt"
"2020-08-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.44,"bereinigt"
"2020-08-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",25.31,"bereinigt"
"2020-08-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.48,"bereinigt"
"2020-08-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",32.16,"bereinigt"
"2020-08-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.98,"bereinigt"
"2020-08-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.17,"bereinigt"
"2020-08-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.67,"bereinigt"
"2020-08-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",25.78,"bereinigt"
"2020-08-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",27.27,"bereinigt"
"2020-08-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.2,"bereinigt"
"2020-08-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",279.64,"bereinigt"
"2020-08-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",31.95,"bereinigt"
"2020-08-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",26.2,"bereinigt"
"2020-08-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",20.47,"bereinigt"
"2020-08-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.65,"bereinigt"
"2020-08-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",32.45,"bereinigt"
"2020-08-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",26.16,"bereinigt"
"2020-08-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",24.3,"bereinigt"
"2020-08-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.32,"bereinigt"
"2020-08-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.85,"bereinigt"
"2020-08-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",26.25,"bereinigt"
"2020-08-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",17.02,"bereinigt"
"2020-08-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.57,"bereinigt"
"2020-08-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",253.13,"bereinigt"
"2020-08-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",32.06,"bereinigt"
"2020-08-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",26.46,"bereinigt"
"2020-08-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",10.12,"bereinigt"
"2020-08-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.01,"bereinigt"
"2020-08-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",32.28,"bereinigt"
"2020-08-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",26.28,"bereinigt"
"2020-08-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",12.63,"bereinigt"
"2020-08-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.71,"bereinigt"
"2020-08-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",31.93,"bereinigt"
"2020-08-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.64,"bereinigt"
"2020-08-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",75.72,"bereinigt"
"2020-08-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.73,"bereinigt"
"2020-08-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",132.7,"bereinigt"
"2020-08-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.14,"bereinigt"
"2020-08-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.6,"bereinigt"
"2020-08-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",51.77,"bereinigt"
"2020-08-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.2,"bereinigt"
"2020-08-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.5,"bereinigt"
"2020-08-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.49,"bereinigt"
"2020-08-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",69.78,"bereinigt"
"2020-08-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.9,"bereinigt"
"2020-08-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.83,"bereinigt"
"2020-08-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.17,"bereinigt"
"2020-08-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",22.55,"bereinigt"
"2020-08-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.02,"bereinigt"
"2020-08-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",163.16,"bereinigt"
"2020-08-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.5,"bereinigt"
"2020-08-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.34,"bereinigt"
"2020-08-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",8.22,"bereinigt"
"2020-08-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.52,"bereinigt"
"2020-08-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.46,"bereinigt"
"2020-08-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.13,"bereinigt"
"2020-08-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",34.88,"bereinigt"
"2020-08-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.18,"bereinigt"
"2020-08-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.26,"bereinigt"
"2020-08-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.37,"bereinigt"
"2020-08-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.68,"bereinigt"
"2020-08-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",263.52,"bereinigt"
"2020-08-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.16,"bereinigt"
"2020-08-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.28,"bereinigt"
"2020-08-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.12,"bereinigt"
"2020-08-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.41,"bereinigt"
"2020-08-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.17,"bereinigt"
"2020-08-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2020-08-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.85,"bereinigt"
"2020-08-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.53,"bereinigt"
"2020-08-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.19,"bereinigt"
"2020-08-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",49.55,"bereinigt"
"2020-08-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.47,"bereinigt"
"2020-08-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",262.54,"bereinigt"
"2020-08-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.86,"bereinigt"
"2020-08-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.52,"bereinigt"
"2020-08-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",51.2,"bereinigt"
"2020-08-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.9,"bereinigt"
"2020-08-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.22,"bereinigt"
"2020-08-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.96,"bereinigt"
"2020-08-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",76.15,"bereinigt"
"2020-08-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.6,"bereinigt"
"2020-08-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.14,"bereinigt"
"2020-08-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.54,"bereinigt"
"2020-08-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",398.32,"bereinigt"
"2020-08-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.07,"bereinigt"
"2020-08-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",187.54,"bereinigt"
