"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2021-02-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.54,"bereinigt"
"2021-02-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.38,"bereinigt"
"2021-02-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",128.23,"bereinigt"
"2021-02-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.02,"bereinigt"
"2021-02-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.94,"bereinigt"
"2021-02-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.05,"bereinigt"
"2021-02-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.62,"bereinigt"
"2021-02-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",98.4,"bereinigt"
"2021-02-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.6,"bereinigt"
"2021-02-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.35,"bereinigt"
"2021-02-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.28,"bereinigt"
"2021-02-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.85,"bereinigt"
"2021-02-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.84,"bereinigt"
"2021-02-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.95,"bereinigt"
"2021-02-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.67,"bereinigt"
"2021-02-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.22,"bereinigt"
"2021-02-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",4.92,"bereinigt"
"2021-02-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.24,"bereinigt"
"2021-02-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",101.78,"bereinigt"
"2021-02-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.89,"bereinigt"
"2021-02-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.1,"bereinigt"
"2021-02-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",14.48,"bereinigt"
"2021-02-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.91,"bereinigt"
"2021-02-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.95,"bereinigt"
"2021-02-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.22,"bereinigt"
"2021-02-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",18.97,"bereinigt"
"2021-02-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.56,"bereinigt"
"2021-02-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.02,"bereinigt"
"2021-02-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.44,"bereinigt"
"2021-02-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.97,"bereinigt"
"2021-02-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",140.69,"bereinigt"
"2021-02-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15,"bereinigt"
"2021-02-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.48,"bereinigt"
"2021-02-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",970.68,"bereinigt"
"2021-02-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.74,"bereinigt"
"2021-02-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.27,"bereinigt"
"2021-02-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",968.29,"bereinigt"
"2021-02-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.01,"bereinigt"
"2021-02-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8,"bereinigt"
"2021-02-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.09,"bereinigt"
"2021-02-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",146.99,"bereinigt"
"2021-02-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.46,"bereinigt"
"2021-02-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.12,"bereinigt"
"2021-02-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.76,"bereinigt"
"2021-02-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.01,"bereinigt"
"2021-02-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.88,"bereinigt"
"2021-02-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.42,"bereinigt"
"2021-02-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.97,"bereinigt"
"2021-02-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.59,"bereinigt"
"2021-02-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",971.83,"bereinigt"
"2021-02-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",119.08,"bereinigt"
"2021-02-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.33,"bereinigt"
"2021-02-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.73,"bereinigt"
"2021-02-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",974.42,"bereinigt"
"2021-02-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",15.73,"bereinigt"
"2021-02-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.35,"bereinigt"
"2021-02-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",972.11,"bereinigt"
"2021-02-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.9,"bereinigt"
"2021-02-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",9.73,"bereinigt"
"2021-02-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.64,"bereinigt"
"2021-02-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",128.51,"bereinigt"
"2021-02-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.23,"bereinigt"
"2021-02-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",9.49,"bereinigt"
"2021-02-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.38,"bereinigt"
"2021-02-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.15,"bereinigt"
"2021-02-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",9.52,"bereinigt"
"2021-02-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",982.98,"bereinigt"
"2021-02-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",16.57,"bereinigt"
"2021-02-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.38,"bereinigt"
"2021-02-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-24T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",982.52,"bereinigt"
"2021-02-24T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",132.76,"bereinigt"
"2021-02-24T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",16.79,"bereinigt"
"2021-02-24T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.33,"bereinigt"
"2021-02-24T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-24T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",985.23,"bereinigt"
"2021-02-24T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.2,"bereinigt"
"2021-02-24T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.31,"bereinigt"
"2021-02-24T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-24T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",982.9,"bereinigt"
"2021-02-24T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.08,"bereinigt"
"2021-02-25T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.57,"bereinigt"
"2021-02-25T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-25T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.93,"bereinigt"
"2021-02-25T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",151.24,"bereinigt"
"2021-02-25T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",17.63,"bereinigt"
"2021-02-25T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.25,"bereinigt"
"2021-02-25T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-25T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.66,"bereinigt"
"2021-02-25T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",17.58,"bereinigt"
"2021-02-25T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.34,"bereinigt"
"2021-02-25T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-25T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",979.28,"bereinigt"
"2021-02-25T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",17.75,"bereinigt"
"2021-02-26T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",10.65,"bereinigt"
"2021-02-26T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-26T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.47,"bereinigt"
"2021-02-26T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",121.5,"bereinigt"
"2021-02-26T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",15.66,"bereinigt"
"2021-02-26T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",10.61,"bereinigt"
"2021-02-26T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-26T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.25,"bereinigt"
"2021-02-26T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",16.03,"bereinigt"
"2021-02-26T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",10.57,"bereinigt"
"2021-02-26T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-26T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.82,"bereinigt"
"2021-02-26T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",15.78,"bereinigt"
"2021-02-27T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.5,"bereinigt"
"2021-02-27T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.42,"bereinigt"
"2021-02-27T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",980.66,"bereinigt"
"2021-02-27T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",77.7,"bereinigt"
"2021-02-27T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.06,"bereinigt"
"2021-02-27T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.5,"bereinigt"
"2021-02-27T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",10.02,"bereinigt"
"2021-02-27T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",983.6,"bereinigt"
"2021-02-27T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",9.3,"bereinigt"
"2021-02-27T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.38,"bereinigt"
"2021-02-27T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",15.85,"bereinigt"
"2021-02-27T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",981.1,"bereinigt"
"2021-02-27T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.74,"bereinigt"
"2021-02-28T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.63,"bereinigt"
"2021-02-28T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-28T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.37,"bereinigt"
"2021-02-28T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",119.58,"bereinigt"
"2021-02-28T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.42,"bereinigt"
"2021-02-28T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.64,"bereinigt"
"2021-02-28T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-28T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",982.19,"bereinigt"
"2021-02-28T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.31,"bereinigt"
"2021-02-28T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.53,"bereinigt"
"2021-02-28T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-02-28T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",979.82,"bereinigt"
"2021-02-28T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.5,"bereinigt"
"2021-03-01T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.73,"bereinigt"
"2021-03-01T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-01T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.23,"bereinigt"
"2021-03-01T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",162.43,"bereinigt"
"2021-03-01T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",11.28,"bereinigt"
"2021-03-01T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.89,"bereinigt"
"2021-03-01T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-01T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.07,"bereinigt"
"2021-03-01T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",11.51,"bereinigt"
"2021-03-01T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.42,"bereinigt"
"2021-03-01T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-01T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.64,"bereinigt"
"2021-03-01T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",11.53,"bereinigt"
"2021-03-02T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.5,"bereinigt"
"2021-03-02T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-02T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",979.38,"bereinigt"
"2021-03-02T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",166.33,"bereinigt"
"2021-03-02T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",14.45,"bereinigt"
"2021-03-02T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7.37,"bereinigt"
"2021-03-02T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-02T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",982.17,"bereinigt"
"2021-03-02T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",14.31,"bereinigt"
"2021-03-02T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.33,"bereinigt"
"2021-03-02T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-02T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",979.76,"bereinigt"
"2021-03-02T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",14.9,"bereinigt"
"2021-03-03T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",7.32,"bereinigt"
"2021-03-03T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-03T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",978.33,"bereinigt"
"2021-03-03T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",68.78,"bereinigt"
"2021-03-03T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",10.56,"bereinigt"
"2021-03-03T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",7,"bereinigt"
"2021-03-03T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",981.07,"bereinigt"
"2021-03-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",10.62,"bereinigt"
"2021-03-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",7.24,"bereinigt"
"2021-03-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",978.67,"bereinigt"
"2021-03-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",10.95,"bereinigt"
"2021-03-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",8.82,"bereinigt"
"2021-03-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",141.28,"bereinigt"
"2021-03-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.09,"bereinigt"
"2021-03-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",94.66,"bereinigt"
"2021-03-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",13.66,"bereinigt"
"2021-03-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",8.9,"bereinigt"
"2021-03-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",105.22,"bereinigt"
"2021-03-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",972.76,"bereinigt"
"2021-03-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",13.76,"bereinigt"
"2021-03-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",8.87,"bereinigt"
"2021-03-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",126.68,"bereinigt"
"2021-03-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.36,"bereinigt"
"2021-03-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",13.68,"bereinigt"
"2021-03-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",5.96,"bereinigt"
"2021-03-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",51.45,"bereinigt"
"2021-03-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.4,"bereinigt"
"2021-03-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",26.2,"bereinigt"
"2021-03-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",7.62,"bereinigt"
"2021-03-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.35,"bereinigt"
"2021-03-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",29.35,"bereinigt"
"2021-03-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.11,"bereinigt"
"2021-03-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.26,"bereinigt"
"2021-03-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",5.96,"bereinigt"
"2021-03-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",62.48,"bereinigt"
"2021-03-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",970.77,"bereinigt"
"2021-03-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",7.66,"bereinigt"
"2021-03-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",3.51,"bereinigt"
"2021-03-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",975.24,"bereinigt"
"2021-03-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",155.85,"bereinigt"
"2021-03-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",6.45,"bereinigt"
"2021-03-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",3.49,"bereinigt"
"2021-03-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",977.99,"bereinigt"
"2021-03-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",6.47,"bereinigt"
"2021-03-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",3.43,"bereinigt"
"2021-03-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",975.63,"bereinigt"
"2021-03-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",6.51,"bereinigt"
"2021-03-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.65,"bereinigt"
"2021-03-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",55.12,"bereinigt"
"2021-03-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",970.72,"bereinigt"
"2021-03-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",90.76,"bereinigt"
"2021-03-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.02,"bereinigt"
"2021-03-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",4.89,"bereinigt"
"2021-03-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",53.55,"bereinigt"
"2021-03-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",973.47,"bereinigt"
"2021-03-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.27,"bereinigt"
"2021-03-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.55,"bereinigt"
"2021-03-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",75.32,"bereinigt"
"2021-03-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",971.08,"bereinigt"
"2021-03-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.52,"bereinigt"
"2021-03-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.19,"bereinigt"
"2021-03-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",4.28,"bereinigt"
"2021-03-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.9,"bereinigt"
"2021-03-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",150.93,"bereinigt"
"2021-03-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",9.3,"bereinigt"
"2021-03-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",6.51,"bereinigt"
"2021-03-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",6.38,"bereinigt"
"2021-03-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.63,"bereinigt"
"2021-03-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",9.18,"bereinigt"
"2021-03-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",6.05,"bereinigt"
"2021-03-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.05,"bereinigt"
"2021-03-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.3,"bereinigt"
"2021-03-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",9.23,"bereinigt"
"2021-03-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",4.81,"bereinigt"
"2021-03-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.13,"bereinigt"
"2021-03-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",136.76,"bereinigt"
"2021-03-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",8.58,"bereinigt"
"2021-03-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",5.01,"bereinigt"
"2021-03-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2021-03-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.85,"bereinigt"
"2021-03-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",8.6,"bereinigt"
"2021-03-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",4.61,"bereinigt"
"2021-03-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0.03,"bereinigt"
"2021-03-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.51,"bereinigt"
"2021-03-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",8.55,"bereinigt"
"2021-03-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",6.75,"bereinigt"
"2021-03-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",42.82,"bereinigt"
"2021-03-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",968.07,"bereinigt"
