"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2023-06-03T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.83,"bereinigt"
"2023-06-03T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.07,"bereinigt"
"2023-06-03T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.37,"bereinigt"
"2023-06-03T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-03T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.52,"bereinigt"
"2023-06-03T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.67,"bereinigt"
"2023-06-04T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.29,"bereinigt"
"2023-06-04T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",49.85,"bereinigt"
"2023-06-04T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.64,"bereinigt"
"2023-06-04T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",260.06,"bereinigt"
"2023-06-04T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.91,"bereinigt"
"2023-06-04T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",20.83,"bereinigt"
"2023-06-04T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",16.62,"bereinigt"
"2023-06-04T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.06,"bereinigt"
"2023-06-04T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.86,"bereinigt"
"2023-06-04T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",19.85,"bereinigt"
"2023-06-04T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",27.78,"bereinigt"
"2023-06-04T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.77,"bereinigt"
"2023-06-04T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",24.91,"bereinigt"
"2023-06-05T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.64,"bereinigt"
"2023-06-05T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-05T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.31,"bereinigt"
"2023-06-05T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",325.54,"bereinigt"
"2023-06-05T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.27,"bereinigt"
"2023-06-05T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.04,"bereinigt"
"2023-06-05T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-05T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.75,"bereinigt"
"2023-06-05T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.54,"bereinigt"
"2023-06-05T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.3,"bereinigt"
"2023-06-05T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-05T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.42,"bereinigt"
"2023-06-05T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.36,"bereinigt"
"2023-06-06T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",20.73,"bereinigt"
"2023-06-06T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-06T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.86,"bereinigt"
"2023-06-06T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",337.38,"bereinigt"
"2023-06-06T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",24.96,"bereinigt"
"2023-06-06T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.06,"bereinigt"
"2023-06-06T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-06T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.28,"bereinigt"
"2023-06-06T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.58,"bereinigt"
"2023-06-06T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.25,"bereinigt"
"2023-06-06T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-06T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.99,"bereinigt"
"2023-06-06T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.22,"bereinigt"
"2023-06-07T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.57,"bereinigt"
"2023-06-07T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-07T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.27,"bereinigt"
"2023-06-07T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",340.47,"bereinigt"
"2023-06-07T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.49,"bereinigt"
"2023-06-07T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.88,"bereinigt"
"2023-06-07T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-07T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.68,"bereinigt"
"2023-06-07T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.62,"bereinigt"
"2023-06-07T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.04,"bereinigt"
"2023-06-07T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-07T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.38,"bereinigt"
"2023-06-07T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.52,"bereinigt"
"2023-06-08T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.26,"bereinigt"
"2023-06-08T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",8.93,"bereinigt"
"2023-06-08T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.26,"bereinigt"
"2023-06-08T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",322.42,"bereinigt"
"2023-06-08T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.06,"bereinigt"
"2023-06-08T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.24,"bereinigt"
"2023-06-08T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",14.48,"bereinigt"
"2023-06-08T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.7,"bereinigt"
"2023-06-08T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.65,"bereinigt"
"2023-06-08T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.81,"bereinigt"
"2023-06-08T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",5.9,"bereinigt"
"2023-06-08T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.36,"bereinigt"
"2023-06-08T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",27.01,"bereinigt"
"2023-06-09T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.37,"bereinigt"
"2023-06-09T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-09T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",961.52,"bereinigt"
"2023-06-09T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",347.17,"bereinigt"
"2023-06-09T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.99,"bereinigt"
"2023-06-09T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.47,"bereinigt"
"2023-06-09T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-09T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",963.89,"bereinigt"
"2023-06-09T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.57,"bereinigt"
"2023-06-09T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.9,"bereinigt"
"2023-06-09T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-09T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",961.62,"bereinigt"
"2023-06-09T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.09,"bereinigt"
"2023-06-10T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.95,"bereinigt"
"2023-06-10T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-10T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.32,"bereinigt"
"2023-06-10T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",323.04,"bereinigt"
"2023-06-10T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.3,"bereinigt"
"2023-06-10T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.56,"bereinigt"
"2023-06-10T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-10T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.67,"bereinigt"
"2023-06-10T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.43,"bereinigt"
"2023-06-10T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.66,"bereinigt"
"2023-06-10T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-10T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.4,"bereinigt"
"2023-06-10T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",27.11,"bereinigt"
"2023-06-11T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.81,"bereinigt"
"2023-06-11T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-11T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.65,"bereinigt"
"2023-06-11T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",339.66,"bereinigt"
"2023-06-11T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.94,"bereinigt"
"2023-06-11T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.12,"bereinigt"
"2023-06-11T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-11T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.05,"bereinigt"
"2023-06-11T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.42,"bereinigt"
"2023-06-11T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.41,"bereinigt"
"2023-06-11T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-11T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.73,"bereinigt"
"2023-06-11T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.84,"bereinigt"
"2023-06-12T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.41,"bereinigt"
"2023-06-12T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-12T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.49,"bereinigt"
"2023-06-12T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",353.3,"bereinigt"
"2023-06-12T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",26.79,"bereinigt"
"2023-06-12T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.78,"bereinigt"
"2023-06-12T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-12T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.87,"bereinigt"
"2023-06-12T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.44,"bereinigt"
"2023-06-12T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.92,"bereinigt"
"2023-06-12T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",2.43,"bereinigt"
"2023-06-12T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.61,"bereinigt"
"2023-06-12T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.68,"bereinigt"
"2023-06-13T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.15,"bereinigt"
"2023-06-13T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-13T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",960.04,"bereinigt"
"2023-06-13T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",355.04,"bereinigt"
"2023-06-13T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.58,"bereinigt"
"2023-06-13T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.38,"bereinigt"
"2023-06-13T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-13T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",962.44,"bereinigt"
"2023-06-13T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.65,"bereinigt"
"2023-06-13T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.61,"bereinigt"
"2023-06-13T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-13T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",960.15,"bereinigt"
"2023-06-13T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.31,"bereinigt"
"2023-06-14T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.24,"bereinigt"
"2023-06-14T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-14T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",962.06,"bereinigt"
"2023-06-14T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",358.61,"bereinigt"
"2023-06-14T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.87,"bereinigt"
"2023-06-14T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.64,"bereinigt"
"2023-06-14T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-14T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",964.5,"bereinigt"
"2023-06-14T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.25,"bereinigt"
"2023-06-14T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.67,"bereinigt"
"2023-06-14T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-14T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",962.19,"bereinigt"
"2023-06-14T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.76,"bereinigt"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.38,"bereinigt"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.76,"bereinigt"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",281.39,"bereinigt"
"2023-06-15T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.5,"bereinigt"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.87,"bereinigt"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.16,"bereinigt"
"2023-06-15T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",26.18,"bereinigt"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.88,"bereinigt"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.89,"bereinigt"
"2023-06-15T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.75,"bereinigt"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.02,"bereinigt"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",77.47,"bereinigt"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.86,"bereinigt"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",316.88,"bereinigt"
"2023-06-16T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.06,"bereinigt"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.1,"bereinigt"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",47.77,"bereinigt"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.28,"bereinigt"
"2023-06-16T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.01,"bereinigt"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",21.57,"bereinigt"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",50.94,"bereinigt"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.99,"bereinigt"
"2023-06-16T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.79,"bereinigt"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.04,"bereinigt"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",965.46,"bereinigt"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",326.03,"bereinigt"
"2023-06-17T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.88,"bereinigt"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.14,"bereinigt"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",967.87,"bereinigt"
"2023-06-17T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.07,"bereinigt"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.55,"bereinigt"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",0,"bereinigt"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",965.55,"bereinigt"
"2023-06-17T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.22,"bereinigt"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.23,"bereinigt"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0.87,"bereinigt"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",963.59,"bereinigt"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",289.27,"bereinigt"
"2023-06-18T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.44,"bereinigt"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.64,"bereinigt"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",965.92,"bereinigt"
"2023-06-18T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",31.26,"bereinigt"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.81,"bereinigt"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",3.88,"bereinigt"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",963.66,"bereinigt"
"2023-06-18T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.49,"bereinigt"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.05,"bereinigt"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",171.73,"bereinigt"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.62,"bereinigt"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",277.97,"bereinigt"
"2023-06-19T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",29.5,"bereinigt"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",23.98,"bereinigt"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.97,"bereinigt"
"2023-06-19T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.15,"bereinigt"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.48,"bereinigt"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",131,"bereinigt"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.71,"bereinigt"
"2023-06-19T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.62,"bereinigt"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",24.77,"bereinigt"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",219.98,"bereinigt"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",964.18,"bereinigt"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",277.38,"bereinigt"
"2023-06-20T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",30.19,"bereinigt"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.81,"bereinigt"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",966.52,"bereinigt"
"2023-06-20T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",30.81,"bereinigt"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",24.05,"bereinigt"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",192.12,"bereinigt"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",964.25,"bereinigt"
"2023-06-20T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",30.15,"bereinigt"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",23.97,"bereinigt"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",19.63,"bereinigt"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",967.6,"bereinigt"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",237.3,"bereinigt"
"2023-06-21T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",27.12,"bereinigt"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",24.23,"bereinigt"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",969.94,"bereinigt"
"2023-06-21T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",27.51,"bereinigt"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",23.22,"bereinigt"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",16.42,"bereinigt"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",967.7,"bereinigt"
"2023-06-21T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",26.53,"bereinigt"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",22.84,"bereinigt"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",167.98,"bereinigt"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",966.33,"bereinigt"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",182.63,"bereinigt"
"2023-06-22T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",28.27,"bereinigt"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",22.89,"bereinigt"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",968.69,"bereinigt"
"2023-06-22T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",28.87,"bereinigt"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",22.32,"bereinigt"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",143.43,"bereinigt"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",966.41,"bereinigt"
"2023-06-22T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",28.09,"bereinigt"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.08,"bereinigt"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",208.55,"bereinigt"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","p","d1","hPa",973.16,"bereinigt"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","StrGlo","d1","W/m2",278.86,"bereinigt"
"2023-06-23T00:00+0100","Zch_Stampfenbachstrasse","T_max_h1","d1","°C",25.28,"bereinigt"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","T","d1","°C",21.19,"bereinigt"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","RainDur","d1","min",NA,"bereinigt"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","p","d1","hPa",975.58,"bereinigt"
"2023-06-23T00:00+0100","Zch_Schimmelstrasse","T_max_h1","d1","°C",25.17,"bereinigt"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","T","d1","°C",20.49,"bereinigt"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","RainDur","d1","min",184.92,"bereinigt"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","p","d1","hPa",973.26,"bereinigt"
"2023-06-23T00:00+0100","Zch_Rosengartenstrasse","T_max_h1","d1","°C",25.42,"bereinigt"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","T","d1","°C",21.94,"bereinigt"
"2023-06-24T00:00+0100","Zch_Stampfenbachstrasse","RainDur","d1","min",0,"bereinigt"
